Original order,Case Number,URL Report1,URL Report2
4063,1998.11.02.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.02.a-deFrietas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.02.a-deFrietas.pdf
4062,1998.10.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.24-Stephens.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.24-Stephens.pdf
4061,1998.10.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.18-Victor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.18-Victor.pdf
4060,1998.10.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.10-Ruszkowski.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.10-Ruszkowski.pdf
4059,1998.10.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.04-JulioCesarDeBarrosCorreia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.04-JulioCesarDeBarrosCorreia.pdf
4058,1998.10.01.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.b-Reunion.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.b-Reunion.pdf
4057,1998.10.01.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.a-Duncan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.a-Duncan.pdf
4056,1998.09.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.27-KaiHaire.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.27-KaiHaire.pdf
4055,1998.09.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.22-Blackstock.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.22-Blackstock.pdf
4054,1998.09.16.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.16.R-Rielly.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.16.R-Rielly.pdf
4053,1998.09.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.14-DannyHoopes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.14-DannyHoopes.pdf
4052,1998.09.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.00-Senegal.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.00-Senegal.pdf
4051,1998.08.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.30-Howington.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.30-Howington.pdf
4050,1998.08.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.27-Catalani.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.27-Catalani.pdf
4049,1998.08.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.26-Kathrein_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.26-Kathrein_Collier.pdf
4048,1998.08.23.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.23.R-VirginiaBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.23.R-VirginiaBeach.pdf
4047,1998.08.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.15-Paffrath.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.15-Paffrath.pdf
4046,1998.08.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.13-Parcus.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.13-Parcus.pdf
4045,1998.08.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.12-Goosen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.12-Goosen.pdf
4044,1998.08.01.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.b-RossTaylor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.b-RossTaylor.pdf
4043,1998.08.01.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.a-Lombard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.a-Lombard.pdf
4042,1998.07.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.26-Menezes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.26-Menezes.pdf
4041,1998.07.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.25-Rinto.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.25-Rinto.pdf
4040,1998.07.06.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.b-ClarkThomas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.b-ClarkThomas.pdf
4039,1998.07.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.11-DarrenJames.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.11-DarrenJames.pdf
4038,1998.07.06.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.a-MarkThomas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.a-MarkThomas.pdf
4037,1998.06.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.28-Chesser.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.28-Chesser.pdf
4036,1998.06.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.22-deVos.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.22-deVos.pdf
4035,1998.06.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.08-Catarra.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.08-Catarra.pdf
4034,1998.06.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.05-Bravier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.05-Bravier.pdf
4033,1998.05.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.30-Harrington.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.30-Harrington.pdf
4032,1998.05.29.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.b-Jucker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.b-Jucker.pdf
4031,1998.05.29.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.a-Opperman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.a-Opperman.pdf
4030,1998.05.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.25-Mounteer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.25-Mounteer.pdf
4029,1998.05.16.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.c-Dickinson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.c-Dickinson.pdf
4028,1998.05.16.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.b-Moore.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.b-Moore.pdf
4027,1998.05.16.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.a-Stephenson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.a-Stephenson.pdf
4026,1998.04.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.26-VonMollendorf.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.26-VonMollendorf.pdf
4025,1998.04.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.21-Forse_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.21-Forse_Collier.pdf
4024,1998.04.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.17-Morrison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.17-Morrison.pdf
4023,1998.04.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.01-BoaViagem.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.01-BoaViagem.pdf
4022,1998.04.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.00-NewCaledonia-Fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.00-NewCaledonia-Fisherman.pdf
4021,1998.03.31,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.31-JensenBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.31-JensenBeach.pdf
4020,1998.03.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.15-Dewey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.15-Dewey.pdf
4019,1998.03.08.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.08-Welch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.08-Welch.pdf
4018,1998.02.23,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.02.23-Wilson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.02.23-Wilson.pdf
4017,1998.01.28.R ,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.R-spearfisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.R-spearfisherman.pdf
4016,1998.01.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.a-Frederic_Marechal.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.a-Frederic_Marechal.pdf
4015,1998.01.25.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.b-Blu.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.b-Blu.pdf
4014,1998.01.25.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.a-Vosloo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.a-Vosloo.pdf
4013,1998.01.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.17-GregAnderson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.17-GregAnderson.pdf
4012,1998.01.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.14-Zornada.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.14-Zornada.pdf
4011,1998.00.00.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.c-Transkei.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.c-Transkei.pdf
4010,1998.00.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.b-Reunion.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.b-Reunion.pdf
4009,1998.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.a-VirginiaBargeSpearfisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1998.00.00.a-VirginiaBargeSpearfisherman.pdf
4008,1997.12.28.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.28.b-Hill.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.28.b-Hill.pdf
4007,1997.12.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.28.a-Buchanan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.28.a-Buchanan.pdf
4006,1997.12.25.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.25.b-Olofsson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.25.b-Olofsson.pdf
4005,1997.12.25.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.25.a-Lussier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.12.25.a-Lussier.pdf
4004,1997.11.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.09-Hulkes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.09-Hulkes.pdf
4003,1997.11.05.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.05.R-Ogilvy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.05.R-Ogilvy.pdf
4002,1997.11.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.05.a-McIntyre.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.11.05.a-McIntyre.pdf
4001,1997.10.28.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.28.b-Sierakowski.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.28.b-Sierakowski.pdf
4000,1997.10.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.28.a-Coots.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.28.a-Coots.pdf
3999,1997.10.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.24-Morales.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.24-Morales.pdf
3998,1997.10.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.21-McBee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.21-McBee.pdf
3997,1997.10.11.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.11.R-Jensen-Marais.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.11.R-Jensen-Marais.pdf
3996,1997.10.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.04.b-Stalnaker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.10.04.b-Stalnaker.pdf
3995,1997.09.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.16-PedroFernandesDaSilva.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.16-PedroFernandesDaSilva.pdf
3994,1997.09.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.09-Dietlin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.09-Dietlin.pdf
3993,1997.09.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.08-NSB.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.08-NSB.pdf
3992,1997.09.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.06-Lange.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.09.06-Lange.pdf
3991,1997.08.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.30-Hoyas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.30-Hoyas.pdf
3990,1997.08.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.27-Aleno.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.27-Aleno.pdf
3989,1997.08.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.24-Yerby_Collier.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.24-Yerby_Collier.pdf
3988,1997.08.14.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.14.b-Joniatis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.14.b-Joniatis.pdf
3987,1997.08.14.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.14.a- Lupold.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.14.a- Lupold.pdf
3986,1997.08.11.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.c-NV-L.B.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.c-NV-L.B.pdf
3985,1997.08.11.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.b-ElSayed.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.b-ElSayed.pdf
3984,1997.08.11.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.a-Hassan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.11.a-Hassan.pdf
3983,1997.08.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.10-NV-N.F.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.10-NV-N.F.pdf
3982,1997.08.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.09-NV-NewSmyrnaBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.09-NV-NewSmyrnaBeach.pdf
3981,1997.08.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.05-Galveston.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.05-Galveston.pdf
3980,1997.08.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.04-Swenson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.04-Swenson.pdf
3979,1997.08.02.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.02.b-Cesar.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.02.b-Cesar.pdf
3978,1997.08.02.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.02.a-Perny.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.08.02.a-Perny.pdf
3977,1997.07.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.27-Davey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.27-Davey.pdf
3976,1997.07.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.21-Penches.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.21-Penches.pdf
3975,1997.07.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.17.b-Albuquerque.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.17.b-Albuquerque.pdf
3974,1997.07.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.14-Cowden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.14-Cowden.pdf
3973,1997.07.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.12-Nakachi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.12-Nakachi.pdf
3972,1997.07.02.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.02-Jurandir.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.07.02-Jurandir.pdf
3971,1997.06.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.24-Molina.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.24-Molina.pdf
3970,1997.06.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.15-LizRogers.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.15-LizRogers.pdf
3969,1997.06.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.09-Massey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.09-Massey.pdf
3968,1997.06.07,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.07-NV-Lipiani.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.07-NV-Lipiani.pdf
3967,1997.06.02,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.02-Amelio.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.06.02-Amelio.pdf
3966,1997.05.31.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.c-Medvec.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.c-Medvec.pdf
3965,1997.05.31.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.b-Fuller.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.b-Fuller.pdf
3964,1997.05.31.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.a-Bowden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.31.a-Bowden.pdf
3963,1997.05.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.26-Wood.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.26-Wood.pdf
3962,1997.05.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.17-Gunn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.05.17-Gunn.pdf
3961,1997.04.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.04.20-Leao.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.04.20-Leao.pdf
3960,1997.02.28.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.28.b-Salmon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.28.b-Salmon.pdf
3959,1997.02.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.28.a-Rauch.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.28.a-Rauch.pdf
3958,1997.02.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.21-NV-Perreno.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.21-NV-Perreno.pdf
3957,1997.02.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.20-Lebon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.20-Lebon.pdf
3956,1997.02.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.03-Mocsari.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.02.03-Mocsari.pdf
3955,1997.01.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.25-Burrows.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.25-Burrows.pdf
3954,1997.01.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.20.a-Schonhofer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.20.a-Schonhofer.pdf
3953,1997.01.03.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.03-Lonne.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.03-Lonne.pdf
3952,1997.01.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.01-Seal-island-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1997.01.01-Seal-island-boat.pdf
3951,1996.12.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.29-BlairHall.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.29-BlairHall.pdf
3950,1996.12.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.10-Cross.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.10-Cross.pdf
3949,1996.12.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.00.b-Wadra.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.00.b-Wadra.pdf
3948,1996.12.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.00.a-NewCaledonia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1996.12.00.a-NewCaledonia.pdf
